,AdjustmentPeriod,ShortSig,LongSig,TotalCap,Capital,NumOfStocks,Position,SR
1278,60,390,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1279,80,390,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1280,20,410,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1281,40,410,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1282,60,410,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1283,80,410,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1284,20,430,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1285,40,430,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1286,60,430,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1287,80,430,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1288,20,450,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1289,40,450,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1290,60,450,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1291,80,450,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1292,20,470,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1293,40,470,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1294,60,470,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1295,80,470,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
1296,20,490,500,131100.77593695,18259.31977994999,549.0,112841.45615700001,0.014720383260240017
1297,40,490,500,158976.19460515003,93.7800161499988,773.0,158882.41458900002,0.019231774904037883
1298,60,490,500,152565.13411435,54.45930834999672,742.0,152510.674806,0.017121080034937182
1299,80,490,500,160561.8501538,35.115620800001125,781.0,160526.734533,0.018495574831152668
